start...

30sec fixe on breadboard
~344hz ~2.9ms per measure

Counter_?ms;AccelX;AccelY;AccelZ;AngleX;AngleY;AngleZ;GyroX;GyroY;GyroZ;Pitch;Roll;Yaw;Temperature;
1731;1.016;-0.000;0.032;-0.028;-88.183;1.817;0.504;-3.237;-1.740;-9.515;0.880;-2.953;21.330;
1732;1.016;-0.000;0.032;-0.028;-88.183;1.817;0.504;-3.237;-1.740;-9.515;0.880;-2.953;21.330;
1733;1.017;0.001;0.028;0.082;-88.403;1.595;0.504;-3.176;-1.573;-9.556;0.890;-2.970;21.377;
1734;1.017;0.001;0.028;0.082;-88.403;1.595;0.504;-3.176;-1.573;-9.556;0.890;-2.970;21.377;
1735;1.017;0.001;0.028;0.082;-88.403;1.595;0.504;-3.176;-1.573;-9.556;0.890;-2.970;21.377;
1736;1.017;0.001;0.028;0.082;-88.403;1.595;0.504;-3.176;-1.573;-9.556;0.890;-2.970;21.377;
1737;1.017;0.001;0.028;0.082;-88.403;1.595;0.504;-3.176;-1.573;-9.556;0.890;-2.970;21.377;
1738;1.017;0.001;0.028;0.082;-88.403;1.595;0.504;-3.176;-1.573;-9.556;0.890;-2.970;21.377;
1739;1.017;0.001;0.028;0.082;-88.403;1.595;0.504;-3.176;-1.573;-9.556;0.890;-2.970;21.377;
1740;1.017;0.001;0.028;0.082;-88.403;1.595;0.504;-3.176;-1.573;-9.556;0.890;-2.970;21.377;
1741;1.017;0.001;0.028;0.082;-88.403;1.595;0.504;-3.176;-1.573;-9.556;0.890;-2.970;21.377;
1742;1.016;0.000;0.029;0.014;-88.363;1.637;0.321;-3.252;-1.802;-9.583;0.890;-2.986;21.471;
1743;1.016;0.000;0.029;0.014;-88.363;1.637;0.321;-3.252;-1.802;-9.583;0.890;-2.986;21.471;
1744;1.016;0.000;0.029;0.014;-88.363;1.637;0.321;-3.252;-1.802;-9.583;0.890;-2.986;21.471;
1745;1.016;0.000;0.029;0.014;-88.363;1.637;0.321;-3.252;-1.802;-9.583;0.890;-2.986;21.471;
1746;1.016;0.000;0.029;0.014;-88.363;1.637;0.321;-3.252;-1.802;-9.583;0.890;-2.986;21.471;
1747;1.016;0.000;0.029;0.014;-88.363;1.637;0.321;-3.252;-1.802;-9.583;0.890;-2.986;21.471;
1748;1.016;0.000;0.029;0.014;-88.363;1.637;0.321;-3.252;-1.802;-9.583;0.890;-2.986;21.471;
1749;1.016;0.000;0.029;0.014;-88.363;1.637;0.321;-3.252;-1.802;-9.583;0.890;-2.986;21.471;
1750;1.016;0.000;0.029;0.014;-88.363;1.637;0.321;-3.252;-1.802;-9.583;0.890;-2.986;21.471;
1751;1.016;0.000;0.029;0.014;-88.363;1.637;0.321;-3.252;-1.802;-9.583;0.890;-2.986;21.471;
1752;1.012;-0.007;0.021;-0.401;-88.745;1.189;0.534;-3.221;-1.771;-9.631;0.878;-3.005;21.330;
1753;1.012;-0.007;0.021;-0.401;-88.745;1.189;0.534;-3.221;-1.771;-9.631;0.878;-3.005;21.330;
1754;1.012;-0.007;0.021;-0.401;-88.745;1.189;0.534;-3.221;-1.771;-9.631;0.878;-3.005;21.330;
1755;1.012;-0.007;0.021;-0.401;-88.745;1.189;0.534;-3.221;-1.771;-9.631;0.878;-3.005;21.330;
1756;1.012;-0.007;0.021;-0.401;-88.745;1.189;0.534;-3.221;-1.771;-9.631;0.878;-3.005;21.330;
1757;1.012;-0.007;0.021;-0.401;-88.745;1.189;0.534;-3.221;-1.771;-9.631;0.878;-3.005;21.330;
1758;1.012;-0.007;0.021;-0.401;-88.745;1.189;0.534;-3.221;-1.771;-9.631;0.878;-3.005;21.330;
1759;1.012;-0.007;0.021;-0.401;-88.745;1.189;0.534;-3.221;-1.771;-9.631;0.878;-3.005;21.330;
1760;1.012;-0.007;0.021;-0.401;-88.745;1.189;0.534;-3.221;-1.771;-9.631;0.878;-3.005;21.330;
1761;1.012;-0.007;0.021;-0.401;-88.745;1.189;0.534;-3.221;-1.771;-9.631;0.878;-3.005;21.330;
1762;1.014;-0.003;0.024;-0.179;-88.623;1.365;0.519;-3.298;-1.664;-9.659;0.893;-3.022;21.377;
1763;1.014;-0.003;0.024;-0.179;-88.623;1.365;0.519;-3.298;-1.664;-9.659;0.893;-3.022;21.377;
1764;1.014;-0.003;0.024;-0.179;-88.623;1.365;0.519;-3.298;-1.664;-9.659;0.893;-3.022;21.377;
1765;1.014;-0.003;0.024;-0.179;-88.623;1.365;0.519;-3.298;-1.664;-9.659;0.893;-3.022;21.377;
1766;1.014;-0.003;0.024;-0.179;-88.623;1.365;0.519;-3.298;-1.664;-9.659;0.893;-3.022;21.377;
1767;1.014;-0.003;0.024;-0.179;-88.623;1.365;0.519;-3.298;-1.664;-9.659;0.893;-3.022;21.377;
1768;1.014;-0.003;0.024;-0.179;-88.623;1.365;0.519;-3.298;-1.664;-9.659;0.893;-3.022;21.377;
1769;1.014;-0.003;0.024;-0.179;-88.623;1.365;0.519;-3.298;-1.664;-9.659;0.893;-3.022;21.377;
1770;1.014;-0.003;0.024;-0.179;-88.623;1.365;0.519;-3.298;-1.664;-9.659;0.893;-3.022;21.377;
1771;1.014;-0.003;0.024;-0.179;-88.623;1.365;0.519;-3.298;-1.664;-9.659;0.893;-3.022;21.377;
1772;1.015;0.001;0.019;0.055;-88.923;1.075;0.458;-3.191;-1.679;-9.704;0.907;-3.040;21.377;
1773;1.015;0.001;0.019;0.055;-88.923;1.075;0.458;-3.191;-1.679;-9.704;0.907;-3.040;21.377;
1774;1.015;0.001;0.019;0.055;-88.923;1.075;0.458;-3.191;-1.679;-9.704;0.907;-3.040;21.377;
1775;1.015;0.001;0.019;0.055;-88.923;1.075;0.458;-3.191;-1.679;-9.704;0.907;-3.040;21.377;
1776;1.015;0.001;0.019;0.055;-88.923;1.075;0.458;-3.191;-1.679;-9.704;0.907;-3.040;21.377;
1777;1.015;0.001;0.019;0.055;-88.923;1.075;0.458;-3.191;-1.679;-9.704;0.907;-3.040;21.377;
1778;1.015;0.001;0.019;0.055;-88.923;1.075;0.458;-3.191;-1.679;-9.704;0.907;-3.040;21.377;
1779;1.015;0.001;0.019;0.055;-88.923;1.075;0.458;-3.191;-1.679;-9.704;0.907;-3.040;21.377;
1780;1.015;0.001;0.019;0.055;-88.923;1.075;0.458;-3.191;-1.679;-9.704;0.907;-3.040;21.377;
1781;1.015;0.001;0.019;000.111;-88.900;1.095;0.534;-3.298;-1.511;-10.429;1.002;-3.413;21.377;
1999;1.009;-0.002;0.019;-0.111;-88.900;1.095;0.534;-3.298;-1.511;-10.429;1.002;-3.413;21.377;
2000;1.010;-0.002;0.026;-0.111;-88.529;1.467;0.458;-3.359;-1.634;-10.448;1.006;-3.431;21.377;
2001;1.010;-0.002;0.026;-0.111;-88.529;1.467;0.458;-3.359;-1.634;-10.448;1.006;-3.431;21.377;
2002;1.010;-0.002;0.026;-0.111;-88.529;1.467;0.458;-3.359;-1.634;-10.448;1.006;-3.431;21.377;
2003;1.010;-0.002;0.026;-0.111;-88.529;1.467;0.458;-3.359;-1.634;-10.448;1.006;-3.431;21.377;
2004;1.010;-0.002;0.026;-0.111;-88.529;1.467;0.458;-3.359;-1.634;-10.448;1.006;-3.431;21.377;
2005;1.010;-0.002;0.026;-0.111;-88.529;1.467;0.458;-3.359;-1.634;-10.448;1.006;-3.431;21.377;
2006;1.010;-0.002;0.026;-0.111;-88.529;1.467;0.458;-3.359;-1.634;-10.448;1.006;-3.431;21.377;
2007;1.010;-0.002;0.026;-0.111;-88.529;1.467;0.458;-3.359;-1.634;-10.448;1.006;-3.431;21.377;
2008;1.010;-0.002;0.026;-0.111;-88.529;1.467;0.458;-3.359;-1.634;-10.448;1.006;-3.431;21.377;
2009;1.022;-0.008;0.025;-0.424;-88.528;1.409;0.534;-3.145;-1.603;-10.478;0.999;-3.446;21.471;
2010;1.022;-0.008;0.025;-0.424;-88.528;1.409;0.534;-3.145;-1.603;-10.478;0.999;-3.446;21.471;
2011;1.022;-0.008;0.025;-0.424;-88.528;1.409;0.534;-3.145;-1.603;-10.478;0.999;-3.446;21.471;
2012;1.022;-0.008;0.025;-0.424;-88.528;1.409;0.534;-3.145;-1.603;-10.478;0.999;-3.446;21.471;
2013;1.022;-0.008;0.025;-0.424;-88.528;1.409;0.534;-3.145;-1.603;-10.478;0.999;-3.446;21.471;
2014;1.022;-0.008;0.025;-0.424;-88.528;1.409;0.534;-3.145;-1.603;-10.478;0.999;-3.446;21.471;
2015;1.022;-0.008;0.025;-0.424;-88.528;1.409;0.534;-3.145;-1.603;-10.478;0.999;-3.446;21.471;
2016;1.022;-0.008;0.025;-0.424;-88.528;1.409;0.534;-3.145;-1.603;-10.478;0.999;-3.446;21.471;
2017;1.022;-0.008;0.025;-0.424;-88.528;1.409;0.534;-3.145;-1.603;-10.478;0.999;-3.446;21.471;
2018;1.012;-0.001;0.033;-0.041;-88.135;1.865;0.611;-3.389;-1.557;-10.493;1.020;-3.461;21.377;
2019;1.012;-0.001;0.033;-0.041;-88.135;1.865;0.611;-3.389;-1.557;-10.493;1.020;-3.461;21.377;
2020;1.012;-0.001;0.033;-0.041;-88.135;1.865;0.611;-3.389;-1.557;-10.493;1.020;-3.461;21.377;
2021;1.012;-0.001;0.033;-0.041;-88.135;1.865;0.611;-3.389;-1.557;-10.493;1.020;-3.461;21.377;
2022;1.012;-0.001;0.033;-0.041;-88.135;1.865;0.611;-3.389;-1.557;-10.493;1.020;-3.461;21.377;
2023;1.012;-0.001;0.033;-0.041;-88.135;1.865;0.611;-3.389;-1.557;-10.493;1.020;-3.461;21.377;
2024;1.012;-0.001;0.033;-0.041;-88.135;1.865;0.611;-3.389;-1.557;-10.493;1.020;-3.461;21.377;
2025;1.012;-0.001;0.033;-0.041;-88.135;1.865;0.611;-3.389;-1.557;-10.493;1.020;-3.461;21.377;
2026;1.012;-0.001;0.033;-0.041;-88.135;1.865;0.611;-3.389;-1.557;-10.493;1.020;-3.461;21.377;
2027;1.012;-0.001;0.033;-0.041;-88.135;1.865;0.611;-3.389;-1.557;-10.493;1.020;-3.461;21.377;
2028;1.016;-0.002;0.022;-0.138;-88.740;1.253;0.412;-3.221;-1.496;-10.550;1.020;-3.477;21.471;
2029;1.016;-0.002;0.022;-0.138;-88.740;1.253;0.412;-3.221;-1.496;-10.550;1.020;-3.477;21.471;
2030;1.016;-0.002;0.022;-0.138;-88.740;1.253;0.412;-3.221;-1.496;-10.550;1.020;-3.477;21.471;
2031;1.016;-0.002;0.022;-0.138;-88.740;1.253;0.412;-3.221;-1.496;-10.550;1.020;-3.477;21.471;
2032;1.016;-0.002;0.022;-0.138;-88.740;1.253;0.412;-3.221;-1.496;-10.550;1.020;-3.477;21.471;
2033;1.016;-0.002;0.022;-0.138;-88.740;1.253;0.412;-3.221;-1.496;-10.550;1.020;-3.477;21.471;
2034;1.016;-0.002;0.022;-0.138;-88.740;1.253;0.412;-3.221;-1.496;-10.550;1.020;-3.477;21.471;
2035;1.016;-0.002;0.022;-0.138;-88.740;1.253;0.412;-3.221;-1.496;-10.550;1.020;-3.477;21.471;
2036;1.016;-0.002;0.022;-0.138;-88.740;1.253;0.412;-3.221;-1.496;-10.550;1.020;-3.477;21.471;
2037;1.024;-0.002;0.018;-0.096;-88.985;1.011;0.550;-3.252;-1.557;-10.590;1.027;-3.492;21.424;
2038;1.024;-0.002;0.018;-0.096;-88.985;1.011;0.550;-3.252;-1.557;-10.590;1.027;-3.492;21.424;
2039;1.024;-0.002;0.018;-0.096;-88.985;1.011;0.550;-3.252;-1.557;-10.590;1.027;-3.492;21.424;
2040;1.024;-0.002;0.018;-0.096;-88.985;1.011;0.550;-3.252;-1.557;-10.590;1.027;-3.492;21.424;
2041;1.024;-0.002;0.018;-0.096;-88.985;1.011;0.550;-3.252;-1.557;-10.590;1.027;-3.492;21.424;
2042;1.024;-0.002;0.018;-0.096;-88.985;1.011;0.550;-3.252;-1.557;-10.590;1.027;-3.492;21.424;
2043;1.024;-0.002;0.018;-0.096;-88.985;1.011;0.550;-3.252;-1.557;-10.590;1.027;-3.492;21.424;
2044;1.024;-0.002;0.018;-0.096;-88.985;1.011;0.550;-3.252;-1.557;-10.590;1.027;-3.492;21.424;
2045;1.024;-0.002;0.018;-0.096;-88.985;1.011;0.550;-3.252;-1.557;-10.590;1.027;-3.492;21.424;
2046;1.008;0.000;0.017;0.028;-89.028;0.972;0.519;-3.252;-1.634;-10.622;1.037;-3.508;21.330;
2047;1.008;0.000;0.017;0.028;-89.028;0.972;0.519;-3.252;-1.634;-10.622;1.037;-3.508;21.330;
2048;1.008;0.000;0.017;0.028;-89.028;0.972;0.519;-3.252;-1.634;-10.622;1.037;-3.508;21.330;
2049;1.008;0.000;0.017;0.028;-89.028;0.972;0.519;-3.252;-1.634;-10.622;1.037;-3.508;21.330;
2050;1.008;0.000;0.017;0.028;-89.028;0.972;0.519;-3.252;-1.634;-10.622;1.037;-3.508;21.330;
2051;1.008;0.000;0.017;0.028;-89.028;0.972;0.519;-3.252;-1.634;-10.622;1.037;-3.508;21.330;
2052;1.008;0.000;0.017;0.028;-89.028;0.972;0.519;-3.252;-1.634;-10.622;1.037;-3.508;21.330;
2053;1.008;0.000;0.017;0.028;-89.028;0.972;0.519;-3.252;-1.634;-10.622;1.037;-3.508;21.330;
2054;1.008;0.000;0.017;0.028;-89.028;0.972;0.519;-3.252;-1.6349-12;21.283;
2293;1.011;-0.004;0.027;-0.207;-88.451;1.535;0.550;-3.267;-1.573;-1;.-1.573;-11.421;1.152;-3.912;21.283;
2295;1.011;-0.004;0.027;-0.207;-88.451;1.535;0.550;-3.267;-1.573;-11.421;1.152;-3.912;21.283;
2296;1.011;-0.004;0.027;-0.207;-88.451;1.535;0.550;-3.267;-1.573;-11.421;1.152;-3.912;21.283;
2297;1.011;-0.004;0.027;-0.207;-88.451;1.535;0.550;-3.267;-1.573;-11.421;1.152;-3.912;21.283;
2298;1.011;-0.004;0.027;-0.207;-88.451;1.535;0.550;-3.267;-1.573;-11.421;1.152;-3.912;21.283;
2299;1.011;-0.004;0.027;-0.207;-88.451;1.535;0.550;-3.267;-1.573;-11.421;1.152;-3.912;21.283;
2300;1.011;-0.004;0.027;-0.207;-88.451;1.535;0.550;-3.267;-1.573;-11.421;1.152;-3.912;21.283;
2301;1.018;-0.006;0.025;-0.330;-88.574;1.388;0.473;-3.420;-1.603;-11.460;1.152;-3.929;21.471;
2302;1.018;-0.006;0.025;-0.330;-88.574;1.388;0.473;-3.420;-1.603;-11.460;1.152;-3.929;21.471;
2303;1.018;-0.006;0.025;-0.330;-88.574;1.388;0.473;-3.420;-1.603;-11.460;1.152;-3.929;21.471;
2304;1.018;-0.006;0.025;-0.330;-88.574;1.388;0.473;-3.420;-1.603;-11.460;1.152;-3.929;21.471;
2305;1.018;-0.006;0.025;-0.330;-88.574;1.388;0.473;-3.420;-1.603;-11.460;1.152;-3.929;21.471;
2306;1.018;-0.006;0.025;-0.330;-88.574;1.388;0.473;-3.420;-1.603;-11.460;1.152;-3.929;21.471;
2307;1.018;-0.006;0.025;-0.330;-88.574;1.388;0.473;-3.420;-1.603;-11.460;1.152;-3.929;21.471;
2308;1.018;-0.006;0.025;-0.330;-88.574;1.388;0.473;-3.420;-1.603;-11.460;1.152;-3.929;21.471;
2309;1.018;-0.006;0.025;-0.330;-88.574;1.388;0.473;-3.420;-1.603;-11.460;1.152;-3.929;21.471;
2310;1.013;-0.005;0.019;-0.304;-88.868;1.091;0.519;-3.191;-1.573;-11.502;1.158;-3.945;21.283;
2311;1.013;-0.005;0.019;-0.304;-88.868;1.091;0.519;-3.191;-1.573;-11.502;1.158;-3.945;21.283;
2312;1.013;-0.005;0.019;-0.304;-88.868;1.091;0.519;-3.191;-1.573;-11.502;1.158;-3.945;21.283;
2313;1.013;-0.005;0.019;-0.304;-88.868;1.091;0.519;-3.191;-1.573;-11.502;1.158;-3.945;21.283;
2314;1.013;-0.005;0.019;-0.304;-88.868;1.091;0.519;-3.191;-1.573;-11.502;1.158;-3.945;21.283;
2315;1.013;-0.005;0.019;-0.304;-88.868;1.091;0.519;-3.191;-1.573;-11.502;1.158;-3.945;21.283;
2316;1.013;-0.005;0.019;-0.304;-88.868;1.091;0.519;-3.191;-1.573;-11.502;1.158;-3.945;21.283;
2317;1.013;-0.005;0.019;-0.304;-88.868;1.091;0.519;-3.191;-1.573;-11.502;1.158;-3.945;21.283;
2318;1.013;-0.005;0.019;-0.304;-88.868;1.091;0.519;-3.191;-1.573;-11.502;1.158;-3.945;21.283;
2319;1.019;0.003;0.025;0.178;-88.561;1.428;0.534;-3.252;-1.802;-11.520;1.182;-3.962;21.283;
2320;1.019;0.003;0.025;0.178;-88.561;1.428;0.534;-3.252;-1.802;-11.520;1.182;-3.962;21.283;
2321;1.019;0.003;0.025;0.178;-88.561;1.428;0.534;-3.252;-1.802;-11.520;1.182;-3.962;21.283;
2322;1.019;0.003;0.025;0.178;-88.561;1.428;0.534;-3.252;-1.802;-11.520;1.182;-3.962;21.283;
2323;1.019;0.003;0.025;0.178;-88.561;1.428;0.534;-3.252;-1.802;-11.520;1.182;-3.962;21.283;
2324;1.019;0.003;0.025;0.178;-88.561;1.428;0.534;-3.252;-1.802;-11.520;1.182;-3.962;21.283;
2325;1.019;0.003;0.025;0.178;-88.561;1.428;0.534;-3.252;-1.802;-11.520;1.182;-3.962;21.283;
2326;1.019;0.003;0.025;0.178;-88.561;1.428;0.534;-3.252;-1.802;-11.520;1.182;-3.962;21.283;
2327;1.019;0.003;0.025;0.178;-88.561;1.428;0.534;-3.252;-1.802;-11.520;1.182;-3.962;21.283;
2328;1.019;0.003;0.025;0.178;-88.561;1.428;0.534;-3.252;-1.802;-11.520;1.182;-3.962;21.283;
2329;1.018;-0.003;0.026;-0.179;-88.533;1.456;0.626;-3.252;-1.634;-11.551;1.174;-3.979;21.283;
2330;1.018;-0.003;0.026;-0.179;-88.533;1.456;0.626;-3.252;-1.634;-11.551;1.174;-3.979;21.283;
2331;1.018;-0.003;0.026;-0.179;-88.533;1.456;0.626;-3.252;-1.634;-11.551;1.174;-3.979;21.283;
2332;1.018;-0.003;0.026;-0.179;-88.533;1.456;0.626;-3.252;-1.634;-11.551;1.174;-3.979;21.283;
2333;1.018;-0.003;0.026;-0.179;-88.533;1.456;0.626;-3.252;-1.634;-11.551;1.174;-3.979;21.283;
2334;1.018;-0.003;0.026;-0.179;-88.533;1.456;0.626;-3.252;-1.634;-11.551;1.174;-3.979;21.283;
2335;1.018;-0.003;0.026;-0.179;-88.533;1.456;0.626;-3.252;-1.634;-11.551;1.174;-3.979;21.283;
2336;1.018;-0.003;0.026;-0.179;-88.533;1.456;0.626;-3.252;-1.634;-11.551;1.174;-3.979;21.283;
2337;1.018;-0.003;0.026;-0.179;-88.533;1.456;0.626;-3.252;-1.634;-11.551;1.174;-3.979;21.283;
2338;1.014;0.008;0.026;0.427;-88.490;1.448;0.534;-3.221;-1.756;-11.579;1.203;-3.996;21.377;
2339;1.014;0.008;0.026;0.427;-88.490;1.448;0.534;-3.221;-1.756;-11.579;1.203;-3.996;21.377;
2340;1.014;0.008;0.026;0.427;-88.490;1.448;0.534;-3.221;-1.756;-11.579;1.203;-3.996;21.377;
2341;1.014;0.008;0.026;0.427;-88.490;1.448;0.534;-3.221;-1.756;-11.579;1.203;-3.996;21.377;
2342;1.014;0.008;0.026;0.427;-88.490;1.448;0.534;-3.221;-1.756;-11.579;1.203;-3.996;21.377;
2343;1.014;0.008;0.026;0.427;-88.490;1.448;0.534;-3.221;-1.756;-11.579;1.203;-3.996;21.377;
2344;1.014;0.008;0.026;0.427;-88.490;1.448;0.534;-3.221;-1.756;-11.579;1.203;-3.996;21.377;
2345;1.014;0.008;0.026;0.427;-88.490;1.448;0.534;-3.221;-1.756;-11.579;1.203;-3.996;21.377;
2346;1.014;0.008;0.026;0.427;-88.490;1.448;0.534;-3.221;-1.756;-11.579;1.203;-3.996;21.377;
2347;1.014;0.008;0.026;0.427;-88.490;1.448;0.534;-3.221;-1.756;-11.579;1.203;-3.996;21.377;
2348;1.012;0.000;0.031;0101;-12.358;1.284;-4.384;21.377;
2578;1.009;-0.008;0.028;-0.443;-88.346;1.593;0.382;-3.191;-1.511;-12.358;1.284;-4.384;21.377;
2579;1.009;-0.008;0.028;-0.443;-88.346;1.593;0.382;-3.191;-1.511;-12.358;1.284;-4.384;21.377;
2580;1.009;-0.008;0.028;-0.443;-88.346;1.593;0.382;-3.191;-1.511;-12.358;1.284;-4.384;21.377;
2581;1.009;-0.008;0.028;-0.443;-88.346;1.593;0.382;-3.191;-1.511;-12.358;1.284;-4.384;21.377;
2582;1.009;-0.008;0.028;-0.443;-88.346;1.593;0.382;-3.191;-1.511;-12.358;1.284;-4.384;21.377;
2583;1.013;-0.000;0.030;-0.014;-88.301;1.698;0.473;-3.450;-1.588;-12.388;1.305;-4.399;21.377;
2584;1.013;-0.000;0.030;-0.014;-88.301;1.698;0.473;-3.450;-1.588;-12.388;1.305;-4.399;21.377;
2585;1.013;-0.000;0.030;-0.014;-88.301;1.698;0.473;-3.450;-1.588;-12.388;1.305;-4.399;21.377;
2586;1.013;-0.000;0.030;-0.014;-88.301;1.698;0.473;-3.450;-1.588;-12.388;1.305;-4.399;21.377;
2587;1.013;-0.000;0.030;-0.014;-88.301;1.698;0.473;-3.450;-1.588;-12.388;1.305;-4.399;21.377;
2588;1.013;-0.000;0.030;-0.014;-88.301;1.698;0.473;-3.450;-1.588;-12.388;1.305;-4.399;21.377;
2589;1.013;-0.000;0.030;-0.014;-88.301;1.698;0.473;-3.450;-1.588;-12.388;1.305;-4.399;21.377;
2590;1.013;-0.000;0.030;-0.014;-88.301;1.698;0.473;-3.450;-1.588;-12.388;1.305;-4.399;21.377;
2591;1.013;-0.000;0.030;-0.014;-88.301;1.698;0.473;-3.450;-1.588;-12.388;1.305;-4.399;21.377;
2592;1.013;-0.000;0.030;-0.014;-88.301;1.698;0.473;-3.450;-1.588;-12.388;1.305;-4.399;21.377;
2593;1.016;-0.002;0.017;-0.138;-89.040;0.950;0.336;-3.282;-1.756;-12.451;1.304;-4.418;21.283;
2594;1.016;-0.002;0.017;-0.138;-89.040;0.950;0.336;-3.282;-1.756;-12.451;1.304;-4.418;21.283;
2595;1.016;-0.002;0.017;-0.138;-89.040;0.950;0.336;-3.282;-1.756;-12.451;1.304;-4.418;21.283;
2596;1.016;-0.002;0.017;-0.138;-89.040;0.950;0.336;-3.282;-1.756;-12.451;1.304;-4.418;21.283;
2597;1.016;-0.002;0.017;-0.138;-89.040;0.950;0.336;-3.282;-1.756;-12.451;1.304;-4.418;21.283;
2598;1.016;-0.002;0.017;-0.138;-89.040;0.950;0.336;-3.282;-1.756;-12.451;1.304;-4.418;21.283;
2599;1.016;-0.002;0.017;-0.138;-89.040;0.950;0.336;-3.282;-1.756;-12.451;1.304;-4.418;21.283;
2600;1.016;-0.002;0.017;-0.138;-89.040;0.950;0.336;-3.282;-1.756;-12.451;1.304;-4.418;21.283;
2601;1.016;-0.002;0.017;-0.138;-89.040;0.950;0.336;-3.282;-1.756;-12.451;1.304;-4.418;21.283;
2602;1.010;-0.003;0.040;-0.180;-87.738;2.255;0.595;-3.282;-1.542;-12.429;1.307;-4.433;21.424;
2603;1.010;-0.003;0.040;-0.180;-87.738;2.255;0.595;-3.282;-1.542;-12.429;1.307;-4.433;21.424;
2604;1.010;-0.003;0.040;-0.180;-87.738;2.255;0.595;-3.282;-1.542;-12.429;1.307;-4.433;21.424;
2605;1.010;-0.003;0.040;-0.180;-87.738;2.255;0.595;-3.282;-1.542;-12.429;1.307;-4.433;21.424;
2606;1.010;-0.003;0.040;-0.180;-87.738;2.255;0.595;-3.282;-1.542;-12.429;1.307;-4.433;21.424;
2607;1.010;-0.003;0.040;-0.180;-87.738;2.255;0.595;-3.282;-1.542;-12.429;1.307;-4.433;21.424;
2608;1.010;-0.003;0.040;-0.180;-87.738;2.255;0.595;-3.282;-1.542;-12.429;1.307;-4.433;21.424;
2609;1.010;-0.003;0.040;-0.180;-87.738;2.255;0.595;-3.282;-1.542;-12.429;1.307;-4.433;21.424;
2610;1.010;-0.003;0.040;-0.180;-87.738;2.255;0.595;-3.282;-1.542;-12.429;1.307;-4.433;21.424;
2611;1.009;-0.006;0.025;-0.333;-88.548;1.414;0.565;-3.313;-1.527;-12.493;1.307;-4.447;21.330;
2612;1.009;-0.006;0.025;-0.333;-88.548;1.414;0.565;-3.313;-1.527;-12.493;1.307;-4.447;21.330;
2613;1.009;-0.006;0.025;-0.333;-88.548;1.414;0.565;-3.313;-1.527;-12.493;1.307;-4.447;21.330;
2614;1.009;-0.006;0.025;-0.333;-88.548;1.414;0.565;-3.313;-1.527;-12.493;1.307;-4.447;21.330;
2615;1.009;-0.006;0.025;-0.333;-88.548;1.414;0.565;-3.313;-1.527;-12.493;1.307;-4.447;21.330;
2616;1.009;-0.006;0.025;-0.333;-88.548;1.414;0.565;-3.313;-1.527;-12.493;1.307;-4.447;21.330;
2617;1.009;-0.006;0.025;-0.333;-88.548;1.414;0.565;-3.313;-1.527;-12.493;1.307;-4.447;21.330;
2618;1.009;-0.006;0.025;-0.333;-88.548;1.414;0.565;-3.313;-1.527;-12.493;1.307;-4.447;21.330;
2619;1.009;-0.006;0.025;-0.333;-88.548;1.414;0.565;-3.313;-1.527;-12.493;1.307;-4.447;21.330;
2620;1.009;-0.006;0.025;-0.333;-88.548;1.414;0.565;-3.313;-1.527;-12.493;1.307;-4.447;21.330;
2621;1.013;0.002;0.032;0.097;-88.175;1.822;0.397;-3.298;-1.603;-12.511;1.328;-4.465;21.424;
2622;1.013;0.002;0.032;0.097;-88.175;1.822;0.397;-3.298;-1.603;-12.511;1.328;-4.465;21.424;
2623;1.013;0.002;0.032;0.097;-88.175;1.822;0.397;-3.298;-1.603;-12.511;1.328;-4.465;21.424;
2624;1.013;0.002;0.032;0.097;-88.175;1.822;0.397;-3.298;-1.603;-12.511;1.328;-4.465;21.424;
2625;1.013;0.002;0.032;0.097;-88.175;1.822;0.397;-3.298;-1.603;-12.511;1.328;-4.465;21.424;
2626;1.013;0.002;0.032;0.097;-88.175;1.822;0.397;-3.298;-1.603;-12.511;1.328;-4.465;21.424;
2627;1.013;0.002;0.032;0.097;-88.175;1.822;0.397;-3.298;-1.603;-12.511;1.328;-4.465;21.424;
2628;1.013;0.002;0.032;0.097;-88.175;1.822;0.397;-3.298;-1.603;-12.511;1.328;-4.465;21.424;
2629;1.013;0.002;0.032;0.097;-88.175;1.822;0.397;-3.298;-1.603;-12.511;1.328;-4.465;21.424;
2630;1.017;0.001;0.032;0.041;-88.170;1.829;0.504;-3.450;-1.618;-12.543;1.330;-4.480;21.330;
2631;1.017;0.001;0.032;0.041;-88.170;1.829;0.504;-3.450;-1.618;-12.543;1.330;-4.480;21.330;
2632;1.017;0.001;0.032;0.041;-88.170;1.829;0.504;-3.450;-1.618;-12.543;1.330;-4.480;21.330;
2633;1.017;0.001;0508;1.019;0.002;0.034;0.110;-88.062;1.935;0.382;-3.389;-1.649;-13.290;1.447;-4.856;21.424;
2859;1.019;0.002;0.034;0.110;-88.062;1.935;0.382;-3.389;-1.649;-13.290;1.447;-4.856;21.424;
2860;1.019;0.002;0.034;0.110;-88.062;1.935;0.382;-3.389;-1.649;-13.290;1.447;-4.856;21.424;
2861;1.019;0.002;0.034;0.110;-88.062;1.935;0.382;-3.389;-1.649;-13.290;1.447;-4.856;21.424;
2862;1.019;0.002;0.034;0.110;-88.062;1.935;0.382;-3.389;-1.649;-13.290;1.447;-4.856;21.424;
2863;1.019;0.002;0.034;0.110;-88.062;1.935;0.382;-3.389;-1.649;-13.290;1.447;-4.856;21.424;
